timestamp,segment_label,lat,lon,current_travel_time_s,free_flow_travel_time_s,delay_s,current_speed_kmh,free_flow_speed_kmh,congestion_ratio,congestion_pct,confidence,road_class
2026-07-16T08:41:13,673792811_2828,28.58953088971429,77.22924463467362,1639,1004,635,19,31,0.613,38.7,1,FRC4
2026-07-16T08:41:13,578543604_2426,28.634366100009338,77.21708589997212,421,293,128,16,23,0.696,30.4,1,FRC2
2026-07-16T08:41:13,190333631_6748,28.52075524317933,77.16394251092667,543,428,115,30,38,0.789,21.1,1,FRC2
2026-07-16T08:41:13,554665389_2251,28.63357788290754,77.21666995337478,421,293,128,16,23,0.696,30.4,1,FRC2
2026-07-16T08:41:13,1182578651_8607,28.55225881727412,77.11981265436167,483,483,0,33,33,1.0,0.0,1,FRC4
2026-07-16T08:41:13,570758371_7344,28.539875113345875,77.21185591776847,353,258,95,19,26,0.731,26.9,1,FRC4
2026-07-16T08:41:13,1312775639_8926,28.56802515003752,77.23482089983911,1762,1090,672,26,42,0.619,38.1,1,FRC3
2026-07-16T08:41:13,277886172_309,28.68013444161143,77.32607843540667,912,912,0,38,38,1.0,0.0,1,FRC3
2026-07-16T08:41:13,581239046_5679,28.479393967323425,77.30543679860041,626,452,174,26,36,0.722,27.8,0.950242,FRC2
2026-07-16T08:41:13,1313158398_5075,28.593939119108366,77.24301321420214,620,477,143,30,39,0.769,23.1,1,FRC2
2026-07-16T08:41:13,175804010_289,28.67650222417313,77.32519647172681,630,553,77,29,33,0.879,12.1,0.997524,FRC1
2026-07-16T08:41:13,1046875075_3739,28.64015394788029,77.2832745815737,803,549,254,13,19,0.684,31.6,0.955693,FRC4
2026-07-16T08:41:13,1286176441_10550,28.73170736521969,77.09169153334054,1673,1188,485,27,38,0.711,28.9,0.99452,FRC2
2026-07-16T08:41:13,594082031_12474,28.53483253637503,77.26820444917178,855,578,277,23,34,0.676,32.4,1,FRC3
2026-07-16T08:41:13,572511731_2421,28.623715468649944,77.2130581008707,244,162,82,20,30,0.667,33.3,1,FRC4
2026-07-16T08:41:13,760536612_3424,28.61095091414656,77.21205093706702,157,157,0,29,29,1.0,0.0,1,FRC6
2026-07-16T08:41:13,1078203275_11815,28.598883800000195,76.90693620000262,2076,1810,266,34,39,0.872,12.8,0.788217,FRC2
2026-07-16T08:41:13,1244887371_4583,28.691820550009812,77.19108039998751,1817,1211,606,18,27,0.667,33.3,0.962046,FRC3
2026-07-16T08:41:13,586684178_7484,28.54354373429635,77.11690481585993,483,483,0,33,33,1.0,0.0,1,FRC4
2026-07-16T08:41:13,1069840805_474,28.80282180000544,77.14266415004244,54,54,0,31,31,1.0,0.0,1,FRC3
2026-07-16T08:41:13,1161756191_4329,28.676333367843423,77.20234860344114,1817,1211,606,18,27,0.667,33.3,0.962046,FRC3
2026-07-16T08:41:13,1250655849_12667,28.561730646079933,77.29298442705245,1003,752,251,18,24,0.75,25.0,0.992423,FRC3
2026-07-16T08:41:13,658051951_2766,28.66746255001921,77.22909450009406,1018,704,314,18,26,0.692,30.8,0.99767,FRC3
2026-07-16T08:41:13,171501169_10834,28.680762254848705,77.15221940328222,188,188,0,49,49,1.0,0.0,1,FRC1
2026-07-16T08:41:13,732001900_8041,28.561546131001048,77.16858247447243,172,172,0,55,55,1.0,0.0,1,FRC2
2026-07-16T08:41:13,554798489_2255,28.609848631573414,77.19133966591005,1097,815,282,26,35,0.743,25.7,1,FRC6
2026-07-16T08:41:13,1101392939_6021,28.68876817016487,77.30801713825375,370,198,172,15,28,0.536,46.4,0.981538,FRC4
2026-07-16T08:41:13,1035763366_11004,28.683215950033617,77.1463912001148,775,568,207,22,30,0.733,26.7,0.999316,FRC2
2026-07-16T08:41:13,688280716_7908,28.52928820000029,77.21484285000314,424,186,238,11,25,0.44,56.0,1,FRC4
2026-07-16T08:41:13,80429849_1299,28.640234991459444,77.23363978636802,862,597,265,18,26,0.692,30.8,1,FRC3
2026-07-16T08:41:13,594082009_12467,28.504930100008064,77.27780704997977,788,579,209,25,34,0.735,26.5,1,FRC3
2026-07-16T08:41:13,605840556_5965,28.67656091238996,77.32294258526926,651,651,0,40,40,1.0,0.0,1,FRC3
2026-07-16T08:41:13,77882040_1181,28.69713422144704,77.18245685980818,580,430,150,23,31,0.742,25.8,0.993386,FRC5
2026-07-16T08:41:13,191229346_12392,28.52870463937523,77.2712888378788,12,12,0,29,29,1.0,0.0,1,FRC3
2026-07-16T08:41:13,1013996163_10996,28.679557450003312,77.09444419997479,157,99,58,17,27,0.63,37.0,0.794536,FRC3
2026-07-16T08:41:13,170460549_6619,28.52011610635344,77.20423897632773,1767,1402,365,23,29,0.793,20.7,1,FRC2
2026-07-16T08:41:13,374689514_10896,28.67117919981934,77.09307076098166,1338,1092,246,40,49,0.816,18.4,0.996566,FRC2
2026-07-16T08:41:13,423593939_2043,28.57358728999694,77.20958184838483,248,185,63,32,43,0.744,25.6,1,FRC1
2026-07-16T08:41:13,77766256_10745,28.670471233329323,77.13870981074123,588,588,0,50,50,1.0,0.0,1,FRC1
2026-07-16T08:41:13,243056161_1778,28.658273024031104,77.28995664967685,1011,744,267,25,34,0.735,26.5,0.977236,FRC2
2026-07-16T08:41:13,679552312_2865,28.681519363104893,77.22270159844264,148,117,31,30,38,0.789,21.1,1,FRC1
2026-07-16T08:41:13,704527734_3029,28.576332000003863,77.25540110001516,620,477,143,30,39,0.769,23.1,1,FRC2
2026-07-16T08:41:13,605958418_2577,28.646296249470986,77.26868455346376,1101,969,132,44,50,0.88,12.0,1,FRC2
2026-07-16T08:41:13,175803910_1611,28.69423226523117,77.25475338221595,899,899,0,48,48,1.0,0.0,1,FRC3
2026-07-16T08:41:13,77363984_6412,28.55095164931341,77.18330061418612,2081,1277,804,27,44,0.614,38.6,0.991349,FRC2
2026-07-16T08:41:13,759114175_8113,28.51573539912596,77.22692866161098,12,12,0,13,13,1.0,0.0,1,FRC3
2026-07-16T08:41:13,581439213_7413,28.57027647629832,77.20825330650094,56,56,0,38,38,1.0,0.0,1,FRC2
2026-07-16T08:41:13,1285857338_8836,28.633485398665247,77.13155249574339,588,588,0,50,50,1.0,0.0,1,FRC1
2026-07-16T08:41:14,615472620_2691,28.67924423613079,77.22948179850864,9,9,0,39,39,1.0,0.0,1,FRC1
2026-07-16T08:41:14,1252762961_4630,28.57252835004244,77.25834390015157,620,477,143,30,39,0.769,23.1,1,FRC2
2026-07-16T08:41:14,973071387_3595,28.616012819886286,77.24944693105083,174,116,58,28,42,0.667,33.3,1,FRC2
2026-07-16T08:41:14,1145543149_8549,28.63763346493056,77.0810092554196,553,419,134,25,33,0.758,24.2,0.975694,FRC3
2026-07-16T08:41:14,195207624_6778,28.60582435011361,77.12531875011909,896,781,115,34,39,0.872,12.8,0.999613,FRC2
2026-07-16T08:41:14,582037592_2459,28.59244798294416,77.16823071784252,16,16,0,41,41,1.0,0.0,1,FRC2
2026-07-16T08:41:14,686515640_7881,28.55336865840238,77.16634796714247,448,399,49,33,37,0.892,10.8,1,FRC2
2026-07-16T08:41:14,1064794348_3785,28.70591960242076,77.22747125005216,26,26,0,44,44,1.0,0.0,1,FRC4
2026-07-16T08:41:14,658041633_7732,28.56762789997501,77.22594166665111,476,357,119,33,44,0.75,25.0,1,FRC1
2026-07-16T08:41:14,759020452_8111,28.565199309852627,77.23612270306914,476,357,119,33,44,0.75,25.0,1,FRC1
2026-07-16T08:41:14,1103577070_4159,28.67844574682699,77.25652968870547,899,899,0,48,48,1.0,0.0,1,FRC3
2026-07-16T08:41:14,1274823144_4783,28.70064228715008,77.29469589022817,868,868,0,37,37,1.0,0.0,1,FRC1
2026-07-16T08:41:14,651654695_2742,28.579219431355774,77.17565339847359,991,459,532,19,41,0.463,53.7,1,FRC1
2026-07-16T08:41:14,1283227674_11339,28.46359475001256,77.1165982499859,1456,1456,0,55,55,1.0,0.0,1,FRC3
2026-07-16T08:41:14,1312967347_10659,28.684799200051067,77.14865749991941,205,205,0,47,47,1.0,0.0,1,FRC1
2026-07-16T08:41:14,879145487_9754,28.73331503985862,77.11657890143962,695,527,168,25,33,0.758,24.2,0.996188,FRC3
2026-07-16T08:41:14,605840550_5959,28.69827584410145,77.31029715732555,855,855,0,38,38,1.0,0.0,1,FRC1
2026-07-16T08:41:14,687049832_2946,28.700262034289207,77.2965069912149,855,855,0,38,38,1.0,0.0,1,FRC1
2026-07-16T08:41:14,1077953383_11802,28.529647200060936,76.90595404978514,1299,1299,0,40,40,1.0,0.0,1,FRC5
2026-07-16T08:41:14,812690415_3525,28.572590518605917,77.20909409546375,33,33,0,35,35,1.0,0.0,1,FRC2
2026-07-16T08:41:14,195207632_6783,28.60591505014033,77.12550910015419,844,760,84,36,40,0.9,10.0,1,FRC2
2026-07-16T08:41:14,561759724_7213,28.56564549409812,77.23358775463576,138,62,76,13,29,0.448,55.2,1,FRC3
2026-07-16T08:41:14,656187262_7722,28.51835390513944,77.21288412051088,1805,1384,421,23,30,0.767,23.3,1,FRC2
2026-07-16T08:41:14,581439207_7409,28.56986927395828,77.20892919619594,103,57,46,21,38,0.553,44.7,1,FRC2
2026-07-16T08:41:14,707180849_12552,28.51189470000089,77.25863215000813,1767,1402,365,23,29,0.793,20.7,1,FRC2
2026-07-16T08:41:14,1080501681_10084,28.75742528036801,77.0666489276367,2015,1574,441,25,32,0.781,21.9,0.967175,FRC4
2026-07-16T08:41:14,39452774_6282,28.59505922984085,77.07230464256187,17,17,0,32,32,1.0,0.0,1,FRC4
2026-07-16T08:41:14,1252913581_4640,28.57582514509064,77.26351302403782,183,56,127,15,49,0.306,69.4,1,FRC1
2026-07-16T08:41:14,77629925_1134,28.707199400198363,77.17359749945291,294,250,44,40,47,0.851,14.9,1,FRC1
2026-07-16T08:41:14,555197181_7145,28.54189025034216,77.22807505013904,2081,1277,804,27,44,0.614,38.6,0.991349,FRC2
2026-07-16T08:41:14,1125156527_8501,28.60857066264121,77.10254595639755,10,6,4,9,14,0.643,35.7,0.91,FRC4
2026-07-16T08:41:14,567831209_2350,28.58046110002516,77.17488165011682,991,459,532,19,41,0.463,53.7,1,FRC1
2026-07-16T09:41:09,1271957904_520,28.79009748043149,77.14219362408288,1042,1042,0,64,64,1.0,0.0,1,FRC1
2026-07-16T09:41:10,1312003262_5003,28.7335118502237,77.17902130023958,33,33,0,51,51,1.0,0.0,1,FRC1
2026-07-16T09:41:10,1272699863_10430,28.7325645979497,77.15211083474186,1305,1092,213,41,49,0.837,16.3,0.998495,FRC2
2026-07-16T09:41:10,1272998250_4723,28.61620115016497,77.28564394977585,443,443,0,51,51,1.0,0.0,1,FRC1
2026-07-16T09:41:10,696178605_2985,28.60514967968459,77.28788560004877,1126,969,157,43,50,0.86,14.0,1,FRC2
2026-07-16T09:41:10,1313008746_5065,28.67190945017987,77.26038490014699,117,117,0,46,46,1.0,0.0,1,FRC1
2026-07-16T09:41:10,175774747_1554,28.669952908952293,77.26287938693689,290,229,61,30,38,0.789,21.1,0.995995,FRC1
2026-07-16T09:41:10,77643398_9050,28.72133022648934,77.1404829934589,1305,1092,213,41,49,0.837,16.3,0.998495,FRC2
2026-07-16T09:41:10,754138615_9731,28.73483755030277,77.15603580124726,1042,1042,0,64,64,1.0,0.0,1,FRC1
2026-07-16T09:41:10,171505934_10844,28.68176372143336,77.07382234762017,2238,1679,559,30,40,0.75,25.0,0.97964,FRC1
2026-07-16T09:41:10,1312003261_5002,28.732846527011077,77.18052262172371,63,63,0,54,54,1.0,0.0,1,FRC1
2026-07-16T09:41:10,1081352292_11111,28.683569350000955,77.0133321499925,2238,1679,559,30,40,0.75,25.0,0.97964,FRC1
2026-07-16T09:41:10,1322586170_552,28.82379485002008,77.13252105003025,1042,1042,0,64,64,1.0,0.0,1,FRC1
2026-07-16T09:41:10,1311999549_4994,28.727439850318262,77.20196525042412,295,295,0,54,54,1.0,0.0,1,FRC1
2026-07-16T09:41:10,1271957905_521,28.797262051218134,77.14359156473878,957,957,0,68,68,1.0,0.0,1,FRC1
2026-07-16T09:41:10,733740806_5380,28.62656300913378,77.3145887387114,443,443,0,51,51,1.0,0.0,1,FRC1
2026-07-16T09:41:10,749654825_5712,28.493146250032297,77.3031574504581,74,74,0,36,36,1.0,0.0,1,FRC2
2026-07-16T09:41:10,1081353663_11112,28.68339410000165,77.01615059998673,2238,1679,559,30,40,0.75,25.0,0.97964,FRC1
2026-07-16T09:41:10,760444564_8123,28.48125538503149,77.11474825810541,2160,1762,398,31,38,0.816,18.4,1,FRC2
2026-07-16T09:41:10,519445878_9649,28.698681618005065,77.12145049624543,1208,1022,186,44,52,0.846,15.4,1,FRC2
2026-07-16T09:41:10,258237312_12405,28.537250980885524,77.28601262789124,37,37,0,31,31,1.0,0.0,1,FRC3
2026-07-16T09:41:10,553321282_7128,28.59346702527715,77.16461656538954,140,140,0,51,51,1.0,0.0,1,FRC1
2026-07-16T09:41:10,77629864_9006,28.734252100075988,77.15649950021997,1042,1042,0,64,64,1.0,0.0,1,FRC1
2026-07-16T09:41:10,78331491_9140,28.76240442689812,77.14664584398126,1042,1042,0,64,64,1.0,0.0,1,FRC1
2026-07-16T09:41:10,729959838_3258,28.61678283868487,77.28656190538877,443,443,0,51,51,1.0,0.0,1,FRC1
2026-07-16T09:41:10,1276018673_12164,28.55176478996038,77.04878921866404,161,161,0,71,71,1.0,0.0,1,FRC0
2026-07-16T09:41:10,1066010057_3794,28.673723798776017,77.25594247251395,27,27,0,42,42,1.0,0.0,1,FRC2
2026-07-16T09:41:10,615472643_10937,28.66549515943425,77.0922112190541,1305,1092,213,41,49,0.837,16.3,0.998495,FRC2
2026-07-16T09:41:10,848907336_10994,28.688929145367656,76.95379664281963,2238,1679,559,30,40,0.75,25.0,0.97964,FRC1
2026-07-16T09:41:10,739709594_174,28.63159521269395,77.32988856131384,443,443,0,51,51,1.0,0.0,1,FRC1
2026-07-16T09:41:10,1125550297_10237,28.840790189727404,77.12764536507629,957,957,0,68,68,1.0,0.0,1,FRC1
2026-07-16T09:41:10,1117997323_268,28.581787600028143,77.30339090012164,515,343,172,24,36,0.667,33.3,0.99098,FRC3
2026-07-16T09:41:10,1184652572_5802,28.49935689408889,77.30000040298998,59,59,0,39,39,1.0,0.0,1,FRC2
2026-07-16T09:41:10,519440491_2173,28.732193545681827,77.18322585121508,30,30,0,56,56,1.0,0.0,1,FRC1
2026-07-16T09:41:10,749654826_5713,28.49074044670958,77.30369249678816,74,74,0,36,36,1.0,0.0,1,FRC2
2026-07-16T09:41:10,70220647_880,28.62859465417036,77.24681526741986,50,50,0,54,54,1.0,0.0,1,FRC1
2026-07-16T09:41:10,733740794_3287,28.621234036350025,77.2999008102617,445,445,0,52,52,1.0,0.0,1,FRC1
2026-07-16T09:41:10,1312003264_5005,28.73118915059046,77.1874309003172,30,30,0,56,56,1.0,0.0,1,FRC1
2026-07-16T09:41:10,1184652573_5803,28.49458555685833,77.30296042021848,1344,1344,0,60,60,1.0,0.0,1,FRC1
2026-07-16T09:41:10,202671157_6786,28.593823376111853,77.16621572529873,33,33,0,20,20,1.0,0.0,1,FRC1
2026-07-16T09:41:10,293091496_9500,28.73723387012009,77.15459940625567,1042,1042,0,64,64,1.0,0.0,1,FRC1
2026-07-16T09:41:10,519440488_2170,28.73738550233168,77.16734270127739,153,130,23,46,54,0.852,14.8,1,FRC1
2026-07-16T09:41:10,77643452_10721,28.683289650005477,77.09523154995946,1305,1092,213,41,49,0.837,16.3,0.998495,FRC2
2026-07-16T09:41:10,76834899_960,28.61693810011026,77.28766349988258,609,609,0,31,31,1.0,0.0,1,FRC3
2026-07-16T09:41:10,1184653691_5814,28.498412506264767,77.3016491313384,1609,1370,239,46,54,0.852,14.8,0.999862,FRC1
2026-07-16T09:41:10,1183847109_10318,28.847583800019724,77.12626684999562,254,254,0,41,41,1.0,0.0,1,FRC2
2026-07-16T09:41:10,1159559381_12016,28.54417437397353,77.0078297939509,1138,1138,0,44,44,1.0,0.0,1,FRC3
2026-07-16T09:41:10,38116091_789,28.572845265072,77.24462004299579,1527,1090,437,30,42,0.714,28.6,0.997866,FRC3
2026-07-16T09:41:10,422584730_11660,28.55752240072102,76.92753008121655,1085,981,104,38,42,0.905,9.5,0.65277,FRC3
2026-07-16T09:41:10,77770001_10767,28.670086233635608,77.16647486440381,565,433,132,23,30,0.767,23.3,0.930367,FRC3
2026-07-16T09:41:10,766036525_3441,28.58630370000292,77.2242427499995,370,268,102,21,29,0.724,27.6,0.982342,FRC4
2026-07-16T09:41:10,1077916786_4119,28.65090049969148,77.2323381105123,1018,654,364,18,28,0.643,35.7,0.99667,FRC3
2026-07-16T09:41:10,38699585_799,28.637964526614923,77.2264064179853,1109,621,488,14,25,0.56,44.0,1,FRC3
2026-07-16T09:41:10,172306021_9397,28.809137450005124,77.07972445002964,460,460,0,60,60,1.0,0.0,1,FRC4
2026-07-16T09:41:10,1080438071_10082,28.71676779244684,77.0944989600839,1613,1188,425,28,38,0.737,26.3,0.993961,FRC2
2026-07-16T09:41:10,1306291759_10620,28.824893693009983,77.07414842238752,456,456,0,51,51,1.0,0.0,1,FRC4
2026-07-16T09:41:10,1154070005_4297,28.72751201909045,77.17926029335209,385,385,0,45,45,1.0,0.0,1,FRC1
2026-07-16T09:41:10,681929725_7833,28.64515631104873,77.106169018746,480,411,69,12,14,0.857,14.3,0.791915,FRC4
2026-07-16T09:41:10,1274782010_4766,28.739693565714187,77.26118638296956,1003,880,123,43,49,0.878,12.2,0.996537,FRC3
2026-07-16T09:41:10,235103620_11526,28.56017405981834,77.01549123214811,513,513,0,36,36,1.0,0.0,1,FRC4
2026-07-16T09:41:10,776652311_3477,28.621354828947982,77.30046730231618,235,235,0,37,37,1.0,0.0,1,FRC3
2026-07-16T09:41:10,1073864508_9901,28.75532807892416,77.1157167507687,597,495,102,29,35,0.829,17.1,0.996553,FRC3
2026-07-16T09:41:10,1203899003_4497,28.706943330353266,77.1684643853189,655,542,113,24,29,0.828,17.2,0.975999,FRC4
2026-07-16T09:41:10,168924273_6607,28.505615826312248,77.23897841841165,1936,1452,484,21,28,0.75,25.0,1,FRC2
2026-07-16T09:41:10,1201874795_10348,28.810173451368,77.1184592033787,460,460,0,60,60,1.0,0.0,1,FRC4
2026-07-16T09:41:10,78799866_9220,28.7361984617444,77.1653143616256,35,35,0,41,41,1.0,0.0,1,FRC2
2026-07-16T09:41:10,173133404_12364,28.542195833560434,77.29250811313072,2376,1854,522,32,41,0.78,22.0,1,FRC3
2026-07-16T09:41:10,77743844_9106,28.700291290971748,77.15574715562008,443,443,0,27,27,1.0,0.0,1,FRC4
2026-07-16T09:41:10,782774054_3511,28.62025800000121,77.21041655000535,156,96,60,16,26,0.615,38.5,0.882242,FRC4
2026-07-16T09:41:11,1120022472_8492,28.55447620896645,77.23203609448547,718,425,293,16,27,0.593,40.7,0.999318,FRC4
2026-07-16T09:41:11,314638661_11614,28.577153698254303,76.8743029597452,2016,1857,159,35,38,0.921,7.9,0.730824,FRC2
2026-07-16T09:41:11,422350600_10918,28.78313645864092,76.94929819731772,2040,1831,209,35,39,0.897,10.3,0.774341,FRC2
2026-07-16T09:41:11,1126929460_4238,28.71180271222937,77.22943810279551,122,122,0,22,22,1.0,0.0,1,FRC2
2026-07-16T09:41:11,24577381_613,28.60681392028704,77.22437369787586,75,75,0,41,41,1.0,0.0,1,FRC1
2026-07-16T09:41:11,210364586_6831,28.60175539704051,77.0544416565403,833,699,134,26,31,0.839,16.1,0.99492,FRC4
2026-07-16T09:41:11,203599271_6823,28.590361979413917,77.08320920219212,1339,1194,145,33,37,0.892,10.8,0.997339,FRC6
2026-07-16T09:41:11,170938134_5258,28.62747825023994,77.31704349981999,229,229,0,38,38,1.0,0.0,1,FRC3
2026-07-16T09:41:11,682964521_7847,28.56534025000453,77.20022939999892,779,551,228,17,24,0.708,29.2,0.995735,FRC4
2026-07-16T09:41:11,1184378555_5798,28.51183575000228,77.31345965000627,426,426,0,17,17,1.0,0.0,1,FRC4
2026-07-16T09:41:11,379349375_10907,28.659535195892754,76.9902482177204,125,125,0,38,38,1.0,0.0,1,FRC4
2026-07-16T09:41:11,164702348_12346,28.55774815971238,77.28819484795332,1129,722,407,16,25,0.64,36.0,0.989601,FRC3
2026-07-16T09:41:11,1076252889_12598,28.525723250001377,77.27936825001848,820,562,258,24,35,0.686,31.4,0.994546,FRC3
2026-07-16T09:41:11,77617193_1086,28.661978857801408,77.23992644520263,82,82,0,44,44,1.0,0.0,1,FRC1
2026-07-16T09:41:11,1274781093_75,28.742653650087675,77.26213405014737,490,490,0,57,57,1.0,0.0,1,FRC2
2026-07-16T09:41:11,570803639_2394,28.58700232091038,77.23398282683296,1557,1004,553,20,31,0.645,35.5,0.995713,FRC4
2026-07-16T09:41:11,1306497891_4947,28.70963851756227,77.28591492567888,313,313,0,20,20,1.0,0.0,1,FRC4
2026-07-16T09:41:11,1255882944_11190,28.68000655000377,77.08484724997152,121,121,0,23,23,1.0,0.0,1,FRC4
2026-07-16T09:41:11,202665381_10859,28.67017055059156,77.16542090979112,3464,2309,1155,20,30,0.667,33.3,0.994929,FRC2
2026-07-16T09:41:11,77004697_1008,28.596430250093643,77.29317694991747,990,990,0,49,49,1.0,0.0,1,FRC2
2026-07-16T09:41:11,1077642220_4106,28.65145840239566,77.20572394645998,552,354,198,18,28,0.643,35.7,1,FRC1
2026-07-16T09:41:11,1050561832_3748,28.75830624558086,77.17765847133317,758,758,0,21,21,1.0,0.0,1,FRC4
2026-07-16T09:41:11,278977065_11544,28.62578502845304,76.90595413017583,621,621,0,28,28,1.0,0.0,1,FRC4
2026-07-16T09:41:11,586687208_7500,28.54169467065229,77.11776043977837,647,457,190,36,51,0.706,29.4,1,FRC1
2026-07-16T09:41:11,1275944980_12126,28.57847582472563,77.00652027717024,296,296,0,53,53,1.0,0.0,1,FRC4
2026-07-16T09:41:11,1309546294_8889,28.55869757234572,77.05417263135095,513,513,0,36,36,1.0,0.0,1,FRC4
2026-07-16T09:41:11,1118936174_8477,28.55290512434433,77.05025070272647,161,161,0,71,71,1.0,0.0,1,FRC0
2026-07-16T09:41:11,739709591_5390,28.630132852699195,77.32626414807251,372,372,0,64,64,1.0,0.0,1,FRC1
2026-07-16T09:41:11,190261068_6713,28.525874392305283,77.10131881094023,35,5,30,6,40,0.15,85.0,1,FRC2
2026-07-16T09:41:11,176492685_1684,28.58597795000236,77.29349485003652,549,464,85,33,39,0.846,15.4,1,FRC4
2026-07-16T09:41:11,169323875_6610,28.543416246480696,77.11620501593522,483,483,0,33,33,1.0,0.0,1,FRC4
2026-07-16T09:41:11,81061303_24,28.58000061669264,77.2955884866146,470,470,0,40,40,1.0,0.0,1,FRC4
2026-07-16T09:41:11,71435200_920,28.578732325148163,77.30161246491157,224,224,0,59,59,1.0,0.0,1,FRC1
2026-07-16T09:41:11,76849306_19,28.57761622944116,77.28960367138384,235,235,0,58,58,1.0,0.0,1,FRC1
2026-07-16T09:41:11,684512045_5356,28.626385703877823,77.31496154705613,445,445,0,52,52,1.0,0.0,1,FRC1
2026-07-16T09:41:11,76842648_969,28.62292998866329,77.30453360509472,372,372,0,64,64,1.0,0.0,1,FRC1
2026-07-16T09:41:11,586684180_7486,28.53954700000966,77.11660109992128,8,8,0,38,38,1.0,0.0,1,FRC3
2026-07-16T09:41:11,1312967330_8947,28.544270933925745,77.11558778760701,647,457,190,36,51,0.706,29.4,1,FRC1
2026-07-16T09:41:11,76849167_974,28.578036894660528,77.27752768487743,235,235,0,58,58,1.0,0.0,1,FRC1
2026-07-16T09:41:11,190261045_6706,28.51229539092968,77.09316617299704,1790,1319,471,42,57,0.737,26.3,1,FRC1
2026-07-16T09:41:11,1272998251_4724,28.616551638212343,77.28671344651134,372,372,0,64,64,1.0,0.0,1,FRC1
2026-07-16T09:41:11,1283521609_4861,28.621568750036488,77.30045594997114,372,372,0,64,64,1.0,0.0,1,FRC1
2026-07-16T09:41:11,1283496575_5541,28.62450125007257,77.30865389994165,335,335,0,69,69,1.0,0.0,1,FRC1
2026-07-16T09:41:11,1118959403_11971,28.558623962696338,77.04412110418482,1190,1190,0,76,76,1.0,0.0,1,FRC2
2026-07-16T09:41:11,225718656_6833,28.51332460721611,77.09287183628282,1254,1254,0,58,58,1.0,0.0,1,FRC1
2026-07-16T09:41:11,203589999_11515,28.54009699788727,77.03793964885871,221,221,0,65,65,1.0,0.0,1,FRC0
2026-07-16T09:41:11,31097490_6159,28.581427738053414,77.14530919891486,647,457,190,36,51,0.706,29.4,1,FRC1
2026-07-16T09:41:11,665106695_11703,28.534797763030348,77.03493559510467,221,221,0,65,65,1.0,0.0,1,FRC0
2026-07-16T09:41:11,72002996_5191,28.62883168320012,77.32218167408332,372,372,0,64,64,1.0,0.0,1,FRC1
2026-07-16T09:41:11,190261066_6712,28.527599650085577,77.1020687498259,6,6,0,38,38,1.0,0.0,1,FRC2
2026-07-16T09:41:11,37683065_782,28.57862141867612,77.26916603399955,89,89,0,46,46,1.0,0.0,1,FRC1
2026-07-16T09:41:11,459988200_2129,28.579388474669493,77.29338668746257,224,224,0,59,59,1.0,0.0,1,FRC1
2026-07-16T09:41:11,1116296125_11941,28.57294240002825,77.00709740033888,1190,1190,0,76,76,1.0,0.0,1,FRC2
2026-07-16T09:41:11,1275944972_12118,28.590939900000297,77.00886754999766,1190,1190,0,76,76,1.0,0.0,1,FRC2
2026-07-16T09:41:11,76842646_5218,28.62458625005454,77.30890914996209,335,335,0,69,69,1.0,0.0,1,FRC1
2026-07-16T09:41:11,28616600_6132,28.55881261097506,77.13347681895029,1790,1319,471,42,57,0.737,26.3,1,FRC1
2026-07-16T09:41:11,76834898_959,28.6036548337072,77.2685561310336,18,18,0,61,61,1.0,0.0,1,FRC1
2026-07-16T09:41:11,739709592_172,28.630866154721765,77.32816179656201,335,335,0,69,69,1.0,0.0,1,FRC1
2026-07-16T09:41:11,1118959402_11970,28.558510786035605,77.04407107130918,148,148,0,45,45,1.0,0.0,1,FRC4
2026-07-16T09:41:11,1183845908_4367,28.5785727461531,77.3014636274964,235,235,0,58,58,1.0,0.0,1,FRC1
2026-07-16T09:41:11,555197217_2266,28.60491895991324,77.27137963956962,78,78,0,64,64,1.0,0.0,1,FRC1
2026-07-16T09:41:11,28746776_726,28.577126881823443,77.27894058332664,224,224,0,59,59,1.0,0.0,1,FRC1
2026-07-16T09:41:11,81061303_1379,28.58000061669264,77.2955884866146,470,470,0,40,40,1.0,0.0,1,FRC4
2026-07-16T09:41:11,1275944981_12127,28.578623481341253,77.00689463429998,332,332,0,56,56,1.0,0.0,1,FRC4
2026-07-16T09:41:11,1253124560_4643,28.57924575924795,77.26771669054187,48,48,0,55,55,1.0,0.0,1,FRC1
2026-07-16T09:41:11,555197219_2267,28.60891117319883,77.27875492380406,78,78,0,64,64,1.0,0.0,1,FRC1
2026-07-16T09:41:11,205771485_6829,28.54573021758676,77.12268346819816,1790,1319,471,42,57,0.737,26.3,1,FRC1
2026-07-16T09:41:11,81061270_22,28.58142127218609,77.29504818000866,549,464,85,33,39,0.846,15.4,1,FRC4
2026-07-16T09:41:12,1241992402_4577,28.59875380000435,77.2032118500068,276,215,61,28,36,0.778,22.2,0.995703,FRC3
2026-07-16T09:41:12,28616605_6135,28.53010158785404,77.10390315622871,1254,1254,0,58,58,1.0,0.0,1,FRC1
2026-07-16T09:41:12,680551210_2873,28.610180415111923,77.22452394525766,238,167,71,28,40,0.7,30.0,1,FRC3
2026-07-16T09:41:12,1155810083_4305,28.66431025000433,77.20816145003336,359,235,124,17,26,0.654,34.6,0.98282,FRC1
2026-07-16T09:41:12,1274776407_4744,28.748161520440974,77.19843942883196,1943,1700,243,28,32,0.875,12.5,0.857925,FRC3
